Date,Close,High,Low,Open,Volume,,
9/24/2022,1317.99,1346.26,1312.64,1328.24,12098209717,,
9/25/2022,1294.22,1333.37,1275.63,1317.94,11802651633,,
9/26/2022,1335.32,1335.53,1282.05,1294.39,16034549271,,
9/27/2022,1330.13,1396.89,1308.99,1335.34,17870598937,,
9/28/2022,1337.41,1351.96,1267.87,1329.54,18994979566,,
9/29/2022,1335.65,1348.11,1293.19,1337.55,13796915736,,
9/30/2022,1327.98,1368.74,1320.38,1335.65,14250100093,,
10/1/2022,1311.64,1332.52,1306.1,1328.19,6227961237,,
10/2/2022,1276.09,1316.33,1275.34,1311.75,7578351650,,
10/3/2022,1323.44,1326.55,1271.15,1276.16,10153070907,,
10/4/2022,1362.13,1364.97,1320.08,1323.28,10139774963,,
10/5/2022,1352.84,1362.45,1320.86,1361.97,9774451820,,
10/6/2022,1351.71,1380.4,1349.45,1352.81,12033514861,,
10/7/2022,1332.52,1359.33,1321.75,1351.84,10061619355,,
10/8/2022,1315.5,1335.95,1307.07,1332.37,5804676208,,
10/9/2022,1322.6,1327.67,1309.34,1315.46,5486230123,,
10/10/2022,1291.34,1335.66,1291.34,1322.62,8794491050,,
10/11/2022,1279.58,1296.27,1272.74,1291.11,9274845260,,
10/12/2022,1294.91,1303.08,1277.53,1279.73,8355638578,,
10/13/2022,1288.12,1297.56,1209.28,1294.92,17499038202,,
10/14/2022,1297.42,1339.74,1285.38,1288.05,13113767755,,
10/15/2022,1274.87,1300.75,1268.47,1297.31,6798512624,,
10/16/2022,1306.3,1312.63,1275.01,1275.01,7491625206,,
10/17/2022,1331.71,1335.65,1297.45,1306.31,9401189650,,
10/18/2022,1310.45,1339.09,1291.66,1331.67,10416747806,,
10/19/2022,1285.74,1312.44,1283.97,1310.56,8350692785,,
10/20/2022,1283.2,1307.86,1275.32,1285.66,9009111996,,
10/21/2022,1299.95,1305.08,1260.67,1283.19,10412565245,,
10/22/2022,1314.3,1317.1,1295.95,1299.9,7175324564,,
10/23/2022,1363.45,1367.76,1302.91,1314.25,9909510925,,
10/24/2022,1345,1368.43,1327.85,1363.49,13092820173,,
10/25/2022,1461.67,1509.99,1336.98,1344.71,25367291294,,
10/26/2022,1566.57,1584.64,1460.43,1461.13,32705548427,,
10/27/2022,1514.37,1574.4,1510.82,1566.84,22813499245,,
10/28/2022,1555.48,1568.63,1493.87,1514.32,19974623205,,
10/29/2022,1619.7,1652.38,1549.98,1555.27,21618154775,,
10/30/2022,1590.78,1637.04,1579.49,1619.7,13930073427,,
10/31/2022,1572.71,1630.45,1555.92,1590.48,19306919714,,
11/1/2022,1579.7,1606.61,1568.1,1572.65,14507311208,,
11/2/2022,1519.71,1613.41,1507.24,1579.5,23254218281,,
11/3/2022,1531.54,1556.76,1517.1,1519.72,14248351007,,
11/4/2022,1645.09,1661.33,1529.27,1531.4,20806964347,,
11/5/2022,1627.97,1660.49,1625.96,1645.16,11006973190,,
11/6/2022,1572.23,1634.13,1572.23,1627.9,11632744705,,
11/7/2022,1568.59,1604.48,1550.42,1572.02,15279963349,,
11/8/2022,1332.84,1574.8,1259.44,1568.33,42048003440,,
11/9/2022,1100.17,1335.74,1083.29,1333.12,38864492427,,
11/10/2022,1299.46,1341.79,1093.12,1100.11,28581002122,,
11/11/2022,1287.22,1302.3,1211.33,1298.88,20920539099,,
11/12/2022,1255.27,1288.15,1242.15,1287.44,10964962767,,
11/13/2022,1221.82,1271.71,1208.52,1255.44,10717455214,,
11/14/2022,1241.6,1284.22,1178.43,1221.9,15028035663,,
11/15/2022,1251.74,1283.2,1238.69,1241.68,11798011594,,
11/16/2022,1215.6,1264.49,1192.99,1251.81,11939561598,,
11/17/2022,1200.81,1224.97,1189.15,1215.85,9723646871,,
11/18/2022,1212.3,1226.74,1200.8,1200.8,7979913378,,
11/19/2022,1218.43,1227.84,1200.48,1212.22,5978745776,,
11/20/2022,1142.47,1224.08,1137.93,1218.44,9651002684,,
11/21/2022,1108.35,1142.4,1084.86,1142.4,14080099208,,
11/22/2022,1135.17,1136.44,1081.14,1107.9,12040670755,,
11/23/2022,1183.2,1185,1130.02,1135.42,11242676044,,
11/24/2022,1203.98,1211.63,1180.38,1183.35,9706372376,,
11/25/2022,1198.93,1203.8,1174.82,1203.8,5483308196,,
11/26/2022,1205.9,1227.04,1198.1,1198.79,5074160558,,
11/27/2022,1195.13,1220.35,1195.04,1205.91,4486976868,,
11/28/2022,1170.09,1198.74,1156.06,1194.96,7275411870,,
11/29/2022,1216.9,1222.16,1163.48,1169.87,7639405818,,
11/30/2022,1295.69,1302.04,1215.5,1216.93,9836925304,,
12/1/2022,1276.27,1296,1267.71,1295.77,6857935276,,
12/2/2022,1294.3,1294.3,1269.24,1276.33,6213645709,,
12/3/2022,1243.33,1299.84,1241.43,1294.46,5672609405,,
12/4/2022,1280.26,1281.49,1242.91,1243.22,5174128454,,
12/5/2022,1259.68,1302.24,1252.47,1280,6120359523,,
12/6/2022,1271.65,1271.92,1247.63,1259.85,5089212680,,
12/7/2022,1232.44,1272.69,1224.45,1271.55,5752205180,,
12/8/2022,1281.12,1286.23,1226.36,1232.45,6227269815,,
12/9/2022,1264.28,1290.06,1260.82,1281.08,5706183865,,
12/10/2022,1266.38,1279.53,1262.12,1264.38,3282499999,,
12/11/2022,1263.87,1281.78,1260.66,1266.42,3362005848,,
12/12/2022,1274.62,1275.61,1243.48,1263.57,5151109364,,
12/13/2022,1320.55,1341.44,1258.47,1274.66,8812883119,,
12/14/2022,1309.33,1346.17,1305.83,1320.69,7830915428,,
12/15/2022,1266.35,1311.07,1262.69,1309.19,6032859783,,
12/16/2022,1168.26,1278.16,1162.18,1266.46,9297811507,,
12/17/2022,1188.15,1189.05,1165.41,1168.07,5077258586,,
12/18/2022,1184.72,1194.21,1176.19,1188.13,3350092519,,
12/19/2022,1167.61,1192.92,1160.38,1184.76,4943628091,,
12/20/2022,1217.7,1224.09,1165.6,1167.88,6684951715,,
12/21/2022,1213.6,1218.19,1206.44,1217.59,4217182733,,
12/22/2022,1218.18,1221.99,1187.13,1213.67,5297471739,,
12/23/2022,1220.16,1227,1215.99,1218.08,4835831923,,
12/24/2022,1221.15,1224.91,1216.34,1220.12,2626153345,,
12/25/2022,1218.96,1223.52,1203.72,1221.17,3942720070,,
12/26/2022,1226.97,1226.97,1214.34,1218.92,3282098400,,
12/27/2022,1212.79,1230.42,1205.9,1226.99,4091530737,,
12/28/2022,1189.99,1213.13,1185.7,1212.74,4991669631,,
12/29/2022,1201.6,1204.14,1188.36,1190.01,4132233940,,
12/30/2022,1199.23,1202.03,1187.46,1201.57,4055668253,,
12/31/2022,1196.77,1205.09,1194.2,1199.36,3018513333,,
1/1/2023,1200.96,1203.48,1192.89,1196.71,2399674550,,
1/2/2023,1214.66,1219.86,1195.21,1201.1,3765758498,,
1/3/2023,1214.78,1219.1,1207.49,1214.74,3392972131,,
1/4/2023,1256.53,1264.81,1213.17,1214.72,6404416893,,
1/5/2023,1250.44,1258.57,1245.17,1256.48,4001786456,,
1/6/2023,1269.38,1273.22,1240.95,1250.46,4977252792,,
1/7/2023,1264.27,1270.6,1262.27,1269.42,2565213548,,
1/8/2023,1287.36,1287.36,1260.23,1264.18,3495088905,,
1/9/2023,1321.54,1342.14,1286.68,1287.45,7990438824,,
1/10/2023,1336.59,1342.76,1318.53,1321.4,5830173253,,
1/11/2023,1387.93,1387.93,1323.58,1336.49,6314904311,,
1/12/2023,1417.94,1432.28,1378.42,1405.35,12230193038,,
1/13/2023,1451.61,1461.67,1404.02,1417.95,7684148212,,
1/14/2023,1550.71,1563.74,1450.99,1451.43,15444626014,,
1/15/2023,1552.48,1556.95,1520.89,1550.73,6774614499,,
1/16/2023,1576.83,1594.04,1529.57,1552.52,8454485431,,
1/17/2023,1567.85,1594,1553.34,1577.11,7599462786,,
1/18/2023,1515.51,1602.11,1509.42,1567.7,10354880595,,
1/19/2023,1552.56,1557.97,1514.38,1515.25,6432638856,,
1/20/2023,1659.75,1659.89,1544.92,1552.37,8528894754,,
1/21/2023,1627.12,1674.18,1626.81,1659.71,8859250310,,
1/22/2023,1628.38,1658.02,1612.09,1627.37,7517988734,,
1/23/2023,1628.25,1641.22,1607.9,1628.55,8264507375,,
1/24/2023,1556.6,1639.72,1551.39,1627.85,8180274691,,
1/25/2023,1611.71,1632.24,1530.8,1556.81,10598973448,,
1/26/2023,1603.11,1626.2,1586.6,1611.08,8395315241,,
1/27/2023,1598.16,1617,1565.24,1603.08,8124465373,,
1/28/2023,1572.44,1604.7,1565.39,1598.13,5803653357,,
1/29/2023,1646.16,1653.72,1568.98,1572.63,8801292300,,
1/30/2023,1567.33,1646.65,1546.66,1646.15,9180418120,,
1/31/2023,1586.54,1598.52,1563.8,1567.42,6585191019,,
2/1/2023,1641.79,1644.73,1566.86,1586.49,8116969489,,
2/2/2023,1643.24,1704.46,1641.32,1641.37,10558081069,,
2/3/2023,1664.75,1670.7,1634.22,1642.9,8169519805,,
2/4/2023,1667.06,1690.1,1648.19,1664.47,5843302512,,
2/5/2023,1631.65,1671.77,1616.39,1667.17,6926696531,,
2/6/2023,1616.25,1653.72,1611.32,1631.65,6919871886,,
2/7/2023,1672,1673.8,1614.86,1616.01,8030277434,,
2/8/2023,1650.72,1688.53,1635.27,1671.91,7806089579,,
2/9/2023,1546.44,1655.23,1537.18,1651.08,10524969124,,
2/10/2023,1514.87,1553.33,1504.83,1546.6,8397387897,,
2/11/2023,1539.93,1541.33,1510.15,1514.94,5064007416,,
2/12/2023,1515.03,1545.55,1501.46,1539.78,5319698775,,
2/13/2023,1507.17,1524.73,1470.02,1514.92,9363855114,,
2/14/2023,1556.88,1562.03,1497.19,1506.99,9249575045,,
2/15/2023,1673.75,1674.29,1545.69,1556.77,10015035156,,
2/16/2023,1640.07,1732.8,1638.15,1673.87,12704861676,,
2/17/2023,1694.78,1716.78,1636.17,1640.28,9802443159,,
2/18/2023,1691.82,1705.31,1683.67,1694.74,5491437195,,
2/19/2023,1681.44,1718.95,1673.91,1691.68,6959144003,,
2/20/2023,1702.68,1716.49,1659.3,1682.34,7703604237,,
2/21/2023,1658.04,1714.29,1642.4,1702.8,8721608198,,
2/22/2023,1643.23,1664,1604.8,1658.14,9189387004,,
2/23/2023,1651.07,1674.6,1632.57,1643.3,9013236167,,
2/24/2023,1608.37,1661.09,1583.15,1650.9,8909129423,,
2/25/2023,1594.91,1608.87,1567.63,1608.66,5657686235,,
2/26/2023,1640.82,1645.27,1590.39,1594.76,5727967432,,
2/27/2023,1634.33,1662.58,1615.39,1640.76,7239824677,,
2/28/2023,1605.9,1644.44,1602.43,1634.5,6323676957,,
3/1/2023,1663.43,1663.43,1601.55,1606.04,7701847224,,
3/2/2023,1647.32,1672.05,1622.6,1663.55,7080950926,,
3/3/2023,1569.17,1648.48,1552.45,1647.56,9922240199,,
3/4/2023,1566.92,1575.64,1551.74,1569.28,4389045367,,
3/5/2023,1564.47,1584.21,1559.95,1567.18,5020886238,,
3/6/2023,1567.4,1579.46,1557.36,1564.38,5245153345,,
3/7/2023,1561.93,1579.16,1543.13,1567.42,6854058349,,
3/8/2023,1534.09,1568.18,1534.09,1561.98,7130327525,,
3/9/2023,1438.66,1544.11,1423.26,1534.03,9457897583,,
3/10/2023,1429.16,1438.76,1378.53,1438.76,12665194936,,
3/11/2023,1482.62,1484.14,1428.72,1429.1,14917080154,,
3/12/2023,1590.29,1607.15,1461.61,1482.43,11480965122,,
3/13/2023,1680.31,1699.91,1572.07,1590.83,15711468959,,
3/14/2023,1703.51,1779.92,1665.9,1680.3,16159781303,,
3/15/2023,1656.18,1721.08,1616.63,1705.19,12715339905,,
3/16/2023,1677.22,1693.14,1639.26,1656.33,9364980166,,
3/17/2023,1792.49,1799.34,1667.13,1677.3,12467445117,,
3/18/2023,1761.66,1840.36,1751.26,1793.59,10317822213,,
3/19/2023,1785.58,1843.84,1762.96,1762.96,9170565472,,
3/20/2023,1735.32,1807.73,1728.1,1785.42,10978325507,,
3/21/2023,1806.76,1836.29,1725.01,1735.62,10758627746,,
3/22/2023,1737.72,1821.46,1717.77,1804.96,12484103560,,
3/23/2023,1816.41,1853.89,1732.52,1737.14,11012966854,,
3/24/2023,1752.04,1819.94,1730.35,1815.82,10913669383,,
3/25/2023,1743.76,1762.67,1716.65,1751.47,6614309912,,
3/26/2023,1775.68,1797.88,1741.18,1743.84,6990313307,,
3/27/2023,1715.46,1781.38,1690.52,1775.48,8585750760,,
3/28/2023,1772.79,1791.11,1702.56,1715.33,8346890042,,
3/29/2023,1793,1825.6,1772.9,1772.9,9136176952,,
3/30/2023,1792.74,1827.28,1766.25,1793.35,9724496987,,
3/31/2023,1822.02,1844.68,1783.14,1793.62,9149379763,,
4/1/2023,1813.86,1840.17,1811.12,1821.7,5556443606,,
4/2/2023,1795.71,1824.33,1774.87,1821.19,6199721188,,
4/3/2023,1810.3,1839.16,1765.52,1794.92,9643826401,,
4/4/2023,1871.01,1886.59,1802.96,1810.14,10398322335,,
4/5/2023,1909.11,1937.5,1865.94,1870.97,10319231689,,
4/6/2023,1872.92,1909.27,1857.09,1909.14,8263191830,,
4/7/2023,1865.64,1882.3,1845.99,1872.73,8356130492,,
4/8/2023,1849.5,1879.11,1848.88,1864.68,5016362733,,
4/9/2023,1859.39,1873.06,1828.7,1849.67,6361497715,,
4/10/2023,1911.21,1917.3,1848.16,1859.74,8380134275,,
4/11/2023,1892.19,1936.73,1886.53,1911.38,8877222956,,
4/12/2023,1920.68,1929.88,1860.04,1891.95,11010714187,,
4/13/2023,2012.63,2022.15,1901.86,1917.7,12546950499,,
4/14/2023,2101.64,2126.32,2011.5,2013.93,16298099411,,
4/15/2023,2092.47,2111.08,2076.51,2101.62,8036468153,,
4/16/2023,2120.01,2137.45,2076.83,2092.28,7898126856,,
4/17/2023,2076.24,2120.11,2063.04,2120,9648882546,,
4/18/2023,2104.54,2121.53,2057.65,2075.86,9134015143,,
4/19/2023,1936.4,2104.86,1928.58,2103.95,13779745451,,
4/20/2023,1943.1,1979.57,1918.13,1936.42,11324135406,,
4/21/2023,1850,1955.65,1827.79,1943.41,12044274581,,
4/22/2023,1874.23,1886.78,1845.85,1849.29,6970642726,,
4/23/2023,1862.06,1882.23,1838.99,1874.17,6607451862,,
4/24/2023,1842.76,1888.19,1811.79,1862.09,8438191338,,
4/25/2023,1866.75,1877.48,1805.32,1842.2,8677255481,,
4/26/2023,1866.56,1962.57,1792.46,1866.15,14356524696,,
4/27/2023,1908.79,1936.95,1863.15,1866.69,14008145806,,
4/28/2023,1892.51,1923.2,1876.29,1909.27,7691759733,,
4/29/2023,1908.92,1916.97,1887.99,1892.57,4796651246,,
4/30/2023,1876.92,1938.42,1876.92,1908.74,6539641957,,
5/1/2023,1831.95,1886.21,1809.19,1868.89,8625783201,,
5/2/2023,1870.79,1879.76,1824.33,1831.73,7536785767,,
5/3/2023,1904.65,1915.5,1845.87,1870.69,8306390869,,
5/4/2023,1877.7,1915.87,1868.63,1905.17,6578438233,,
5/5/2023,1995.06,1998.41,1876.95,1877.83,9498261360,,
5/6/2023,1900.22,2017.56,1870.61,1995.48,9623243037,,
5/7/2023,1873.08,1934,1873.08,1899.92,6883942236,,
5/8/2023,1849.04,1886.16,1818.45,1872.48,9895102899,,
5/9/2023,1848.6,1860.67,1832.91,1849.06,6129516088,,
5/10/2023,1842.4,1886.8,1795.67,1848.21,9945549603,,
5/11/2023,1796.49,1842.49,1774.13,1842.49,8353828312,,
5/12/2023,1808.02,1812.42,1742.4,1795.18,9047198660,,
5/13/2023,1796.11,1816.06,1788.48,1808.38,4647630864,,
5/14/2023,1800.5,1823.49,1793.23,1796.11,4711210241,,
5/15/2023,1817.55,1845.7,1787.54,1800.37,6748889346,,
5/16/2023,1824.12,1830.35,1797.84,1816.82,5595959668,,
5/17/2023,1821.86,1835.55,1786.67,1824.07,6352161579,,
5/18/2023,1801.73,1831.45,1774.2,1822.07,5673124255,,
5/19/2023,1812.59,1826.19,1797.43,1800.99,4796110259,,
5/20/2023,1820.48,1829.01,1808.05,1812.77,2951655969,,
5/21/2023,1804.53,1827.92,1799.95,1820.14,3386768865,,
5/22/2023,1817.53,1826.7,1793.22,1804.84,4534841049,,
5/23/2023,1854.38,1869.34,1816.29,1817.78,6820047160,,
5/24/2023,1800.1,1854.3,1780.93,1854.3,7101647419,,
5/25/2023,1805.95,1815.99,1763.37,1799.85,6321689859,,
5/26/2023,1828.69,1837.87,1798.41,1805.73,5451414258,,
5/27/2023,1831.12,1836.18,1817.49,1828.58,3216737652,,
5/28/2023,1910.91,1915.72,1825.47,1831.1,6359610561,,
5/29/2023,1893.08,1926.42,1879.08,1909.3,5884674572,,
5/30/2023,1901.03,1916.57,1883.93,1893.09,5363439784,,
5/31/2023,1874.13,1907.04,1852.09,1901.1,5984512548,,
6/1/2023,1862.2,1887.71,1846.23,1873.91,5640027197,,
6/2/2023,1907.26,1910.28,1851.96,1862.42,6097746022,,
6/3/2023,1892.41,1908.82,1885.49,1907.42,3472274607,,
6/4/2023,1890.51,1912.21,1885.65,1892.4,3747042696,,
6/5/2023,1811.83,1890.64,1780.21,1890.42,9246593033,,
6/6/2023,1884.49,1896.22,1801.41,1810.58,8704411776,,
6/7/2023,1832.4,1893.81,1822.3,1884.37,7919894455,,
6/8/2023,1846.3,1861.14,1830.17,1832.51,4536041931,,
6/9/2023,1840.23,1854.82,1828.54,1846.08,4610831509,,
6/10/2023,1752.38,1844.79,1721.44,1840.39,10788500406,,
6/11/2023,1753.42,1776.85,1741.11,1752.53,4559112981,,
6/12/2023,1742.53,1757.66,1722.91,1753.08,6031384958,,
6/13/2023,1739.04,1761.96,1727.75,1742.39,6214125203,,
6/14/2023,1650.52,1749.16,1637.19,1739.25,7462905534,,
6/15/2023,1665.52,1676.41,1624.14,1650.5,7328564880,,
6/16/2023,1716.67,1727.29,1653.17,1665.41,6281023479,,
6/17/2023,1727.2,1766.76,1714.15,1716.67,4875187477,,
6/18/2023,1720.58,1746.51,1718.11,1727.19,3820038842,,
6/19/2023,1737.66,1745.13,1705.81,1720.51,5210480121,,
6/20/2023,1792.12,1793.31,1715.34,1736.88,7171072578,,
6/21/2023,1891.01,1898.67,1788.49,1791.99,11731457711,,
6/22/2023,1872.94,1932.07,1867.88,1889.79,8477657143,,
6/23/2023,1892.86,1932.53,1865.19,1872.54,8290615074,,
6/24/2023,1876.06,1905.23,1867.81,1893.77,5026191704,,
6/25/2023,1900.51,1929.08,1870.85,1875.85,6937581709,,
6/26/2023,1859.43,1905.36,1840.22,1900.05,8619702292,,
6/27/2023,1889.7,1911.31,1856.84,1859.35,7686042202,,
6/28/2023,1827.97,1890.21,1822.1,1889.91,7135265016,,
6/29/2023,1852.23,1876.53,1828.06,1828.06,5677228612,,
6/30/2023,1933.19,1945.27,1831.28,1852.01,12895131248,,
7/1/2023,1924.57,1942.7,1910.85,1933.32,5136809625,,
7/2/2023,1937.44,1958.16,1895.91,1924.45,6343966490,,
7/3/2023,1955.39,1974.78,1934.69,1937.88,7858509087,,
7/4/2023,1936.63,1966.37,1932.61,1955.52,5683423776,,
7/5/2023,1910.59,1942.43,1897.12,1936.8,6034088075,,
7/6/2023,1848.64,1956.01,1847.85,1910.42,8905008384,,
7/7/2023,1870.6,1876.96,1832.03,1847.51,6468885150,,
7/8/2023,1865.54,1872.5,1844.64,1871,4299007854,,
7/9/2023,1863.01,1878.67,1857.75,1865.59,4392863807,,
7/10/2023,1880.56,1905.46,1848.78,1863.24,6336468234,,
7/11/2023,1878.34,1889.38,1863.22,1880.65,4905225892,,
7/12/2023,1872.11,1901.15,1865.71,1878.32,6379007000,,
7/13/2023,2006.51,2011.89,1864.5,1872.04,11114853969,,
7/14/2023,1939.35,2026.2,1901.36,2005.69,10627449471,,
7/15/2023,1931.47,1946.02,1928.19,1939.13,4380084234,,
7/16/2023,1923.68,1942.03,1917.29,1931.65,4329306566,,
7/17/2023,1911.65,1936.18,1875.12,1923.69,6678090758,,
7/18/2023,1897.6,1916.47,1878.72,1911.7,5814708445,,
7/19/2023,1889.01,1919.26,1883.07,1897.8,6018487800,,
7/20/2023,1890.97,1919.26,1879.73,1889.07,7366830684,,
7/21/2023,1892.08,1905.39,1885.3,1891.58,4668158260,,
7/22/2023,1864.91,1897.09,1855.09,1891.96,4101305643,,
7/23/2023,1889.19,1904.48,1859.57,1866.09,4480604100,,
7/24/2023,1850,1889.76,1836.85,1888.81,6344373569,,
7/25/2023,1857.74,1867.32,1845.98,1850.03,4163381707,,
7/26/2023,1872.16,1886.97,1849.44,1857.7,5781548155,,
7/27/2023,1860.36,1885.59,1855.32,1872.09,4291339248,,
7/28/2023,1874.74,1881.46,1857.05,1860.7,3800973336,,
7/29/2023,1881.07,1885.53,1870.33,1874.56,2497302218,,
7/30/2023,1861.64,1884.14,1851.73,1880.87,4003005547,,
7/31/2023,1856.16,1875.63,1851.92,1861.76,4391613314,,
8/1/2023,1871.79,1873.03,1817.92,1856.19,7634860636,,
8/2/2023,1839.09,1877.51,1822.35,1873.47,6448512422,,
8/3/2023,1835.14,1856.41,1825.35,1838.9,4710581074,,
8/4/2023,1827.71,1847.91,1817.41,1834.89,4861242484,,
8/5/2023,1834.99,1836.46,1824.81,1827.8,2866049749,,
8/6/2023,1827.46,1836.25,1824.99,1834.85,2963395076,,
8/7/2023,1826.94,1842.52,1804.72,1827.24,5837881974,,
8/8/2023,1855.81,1873.85,1824.43,1826.93,5812855406,,
8/9/2023,1854.3,1869.74,1845.49,1855.78,5870081833,,
8/10/2023,1850.75,1863.31,1845.44,1854.35,3760304518,,
8/11/2023,1847.12,1855.07,1839.57,1850.74,3353025102,,
8/12/2023,1848.89,1852.28,1845.72,1847.17,2291124840,,
8/13/2023,1839.28,1859.92,1834.8,1849.05,3054625661,,
8/14/2023,1844.19,1853.84,1834.8,1839.32,4083364724,,
8/15/2023,1826.93,1845.55,1816.33,1844.16,4483923893,,
8/16/2023,1805.66,1829.36,1798.97,1827.04,4976573383,,
8/17/2023,1684.93,1807.71,1551.71,1805.57,14208462072,,
8/18/2023,1660.95,1698.12,1644.93,1682.04,9645084584,,
8/19/2023,1669.47,1693.23,1654.08,1660.84,4871231360,,
8/20/2023,1684.85,1692.33,1662.9,1669.59,4105056995,,
8/21/2023,1667.27,1685.08,1651.96,1685.02,5077248383,,
8/22/2023,1633.89,1668.64,1596.38,1667.28,7244623133,,
8/23/2023,1679.27,1696.59,1629.58,1634.4,7191868448,,
8/24/2023,1659.94,1682.49,1641.63,1679.25,5104531920,,
8/25/2023,1652.94,1671.97,1635.97,1660.27,5396997823,,
8/26/2023,1646.31,1654.78,1643.71,1652.93,2423247747,,
8/27/2023,1657.51,1659.27,1645.9,1646.27,2624065031,,
8/28/2023,1652.46,1659.33,1627.45,1657.44,4855588534,,
8/29/2023,1729.73,1742.64,1639.58,1652.27,11304916729,,
8/30/2023,1705.11,1730.56,1697.15,1729.68,5023904190,,
8/31/2023,1645.64,1720.01,1634.85,1705.36,6593153505,,
9/1/2023,1628.49,1653.53,1603.03,1645.58,6104510092,,
9/2/2023,1637.03,1644.03,1627.98,1628.56,2943590996,,
9/3/2023,1636.12,1645.65,1626.09,1637.04,3151878318,,
9/4/2023,1629.66,1642.65,1618.52,1635.72,3887968912,,
9/5/2023,1633.63,1645.95,1610.14,1629.91,4417491902,,
9/6/2023,1632.25,1656.93,1611.15,1633.91,4987397046,,
9/7/2023,1647.6,1657.3,1623.22,1632.26,4907290296,,
9/8/2023,1636.14,1657.14,1617.8,1647.81,4598495496,,
9/9/2023,1635.16,1636.87,1629.66,1636.05,2081625742,,
9/10/2023,1616.83,1635.43,1604.04,1635.21,4339499949,,
9/11/2023,1551.64,1618.31,1533.43,1616.77,7693700923,,
9/12/2023,1592.43,1619.11,1549.49,1551.5,6813819740,,
9/13/2023,1607.99,1615.05,1582.22,1592.89,4979469106,,
9/14/2023,1626.97,1640.52,1607.74,1608.03,5538958553,,
9/15/2023,1641.64,1652.11,1613.25,1626.87,4348584771,,
9/16/2023,1635.22,1649.99,1632.58,1641.45,2819575929,,
9/17/2023,1622.9,1635.51,1616.78,1635.2,3032716258,,
9/18/2023,1637.35,1669.02,1609.96,1623.08,5916674789,,
9/19/2023,1643.54,1659.53,1628.41,1637.31,4405868861,,
9/20/2023,1622.89,1649.62,1610.42,1643.5,5156431986,,
9/21/2023,1584.31,1625.2,1573.31,1622.59,5191732312,,
9/22/2023,1593.27,1601.54,1579.1,1584,3460791634,,
9/23/2023,1593.86,1598,1588.33,1593.21,2101436678,,
9/24/2023,1580.85,1600.21,1576.78,1593.83,3086456944,,
9/25/2023,1588.32,1595.84,1565.03,1580.75,4394930984,,
9/26/2023,1593.42,1598.1,1580.17,1588.02,3544861160,,
9/27/2023,1597.49,1631.91,1585.37,1593.11,5533036096,,
9/28/2023,1652.88,1666.02,1597.29,1597.67,6658092168,,
9/29/2023,1667.94,1687.28,1648.66,1653,5529687537,,
9/30/2023,1671.16,1692.53,1666.56,1667.83,3155292192,,
10/1/2023,1733.81,1750.6,1670.08,1671.16,5054880180,,
10/2/2023,1663.63,1743.56,1646.08,1732.98,8420552922,,
10/3/2023,1656.69,1670.36,1644.5,1662.89,4742827302,,
10/4/2023,1647.84,1657.25,1629.43,1656.74,5127524863,,
10/5/2023,1611.48,1654.38,1609.85,1647.79,5403759057,,
10/6/2023,1645.83,1659.61,1611.37,1611.37,4941208729,,
10/7/2023,1634.51,1648.18,1631.16,1645.81,2578994988,,
10/8/2023,1633.55,1641.18,1618.19,1634.66,3315554175,,
10/9/2023,1579.81,1635.45,1553.01,1633.45,7020801716,,
10/10/2023,1567.71,1593.74,1553.03,1580.11,5254966125,,
10/11/2023,1566.25,1578.22,1548.98,1567.68,5416504273,,
10/12/2023,1539.61,1566.88,1523.24,1566.36,5003930677,,
10/13/2023,1552.09,1571.75,1537.92,1539.43,4575141511,,
10/14/2023,1555.26,1560.33,1545.74,1552.26,2429214718,,
10/15/2023,1558.07,1565.76,1550.55,1555.08,2923337883,,
10/16/2023,1600.53,1628.16,1555.99,1558.31,8846928526,,
10/17/2023,1565.44,1601.29,1554.4,1600.64,5032686973,,
10/18/2023,1563.75,1584.73,1556.74,1565.38,4354138855,,
10/19/2023,1567.46,1573.74,1543.59,1563.96,5035110867,,
10/20/2023,1604.67,1628.61,1562.3,1567.57,6747486127,,
10/21/2023,1629.3,1641.24,1593.45,1604.82,4212179634,,
10/22/2023,1663.43,1667.67,1623.98,1629.3,5248406817,,
10/23/2023,1765.38,1794.07,1663.45,1674.85,14362295879,,
10/24/2023,1784.44,1852.68,1758.69,1766.01,15888690475,,
10/25/2023,1787.4,1814.48,1762.15,1784.91,9439066475,,
10/26/2023,1804.04,1865.1,1764.01,1787.48,11196672635,,
10/27/2023,1780.05,1804.14,1751.44,1803.79,7493399771,,
10/28/2023,1776.62,1800.61,1773.44,1780.08,4226112731,,
10/29/2023,1795.55,1810.49,1766.05,1776.56,4358528382,,
10/30/2023,1810.09,1829.25,1779.36,1795.59,7534051038,,
10/31/2023,1816.46,1819.97,1784.57,1810.13,6477922747,,
11/1/2023,1847.09,1858.31,1786.41,1815.87,10628825648,,
11/2/2023,1800.62,1873.89,1790.11,1847.26,9004197724,,
11/3/2023,1832.8,1835.07,1779.64,1800.92,7622864055,,
11/4/2023,1857.7,1867.26,1825.74,1833.37,4845080427,,
11/5/2023,1894.16,1911.61,1848.62,1857.4,8867152645,,
11/6/2023,1899.84,1914.58,1871.97,1894.03,8104122602,,
11/7/2023,1888.12,1907.56,1852.79,1900.6,9203228152,,
11/8/2023,1889.32,1904.55,1874.55,1887.12,6751627017,,
11/9/2023,2120.56,2130.89,1884.2,1888.94,24709695029,,
